SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q1603-BX340,58390893000.0,23.0,241.24696,38.21741,1103.71,1265.8,BX340,Q1603,23.6,0.31,0.95,yes,-2.0,1.837,-1.0,GAL,nz;  m2,Q1603-BX340,1.837,,,,,,,,,,,
Q1603-BX344,16844091000.0,5.0,241.24621,38.20482,889.73,1255.57,BX344,Q1603,24.73,0.21,1.03,yes,-2.0,1.911,-1.0,GAL,"nz;  m11, m7; z from m11; xtra abs, z=1.79",Q1603-BX344,1.911,,,,,,,,,,,
Q1603-BX347,11568764000.0,29.0,241.24575,38.21968,1142.32,1249.64,BX347,Q1603,23.96,0.3,1.03,yes,-2.0,1.8359,-1.0,GAL,"nz;  m5,m11[ap1]; z from m11; blend w/BX345",Q1603-BX347,1.8359,,,,,,,,,,,
Q1603-BX351,3815555600.0,9.0,241.24274,38.18994,636.89,1208.88,BX351,Q1603,24.9,0.36,0.58,yes,2.184,-2.0,2.176,GAL,"zneb from sg2_H,sg2b_H; sg2_H;,sg2_K msfr wblob_H 9/15; nz; m13; v. wk. abs",Q1603-BX351,2.176,,,,,,,,,,,
Q1603-BX352,791481220.0,12.0,241.24491,38.17015,300.47,1237.62,BX352,Q1603,23.99,0.08,0.29,yes,1.68,1.675,-1.0,GAL,nz;  m12; weak abs lines,Q1603-BX352,1.675,,,,,,,,,,,
Q1603-BX353,6163209700.0,19.0,241.24379,38.19755,766.21,1223.06,BX353,Q1603,25.13,0.69,1.64,yes,-1.0,-1.0,2.5511,GAL,zneb mosfire 6/13 sg1,Q1603-BX353,2.5511,,,,,,,,,,,
Q1603-BX356,2141374100.0,13.0,241.24285,38.17223,335.87,1210.07,BX356,Q1603,24.47,0.36,1.05,yes,-2.0,2.23,2.3007,GAL,"sg2_H,sg2b_H;,sg2_K lris z probably off",Q1603-BX356,2.3007,,,,,,,,,,,
Q1603-BX362,2421708800.0,15.0,241.23986,38.19718,760.01,1170.45,BX362,Q1603,24.41,0.62,1.3,yes,-2.0,2.544,2.5468,GAL,,Q1603-BX362,2.5468,,,,,,,,,,,
Q1603-BX366,471485340.0,9.0,241.23222,38.1953,728.22,1068.16,BX366,Q1603,25.19,0.2,1.12,yes,2.5476,-2.0,-1.0,GAL,"N1;  old NB1402, new NB2263; m4; v. wk abs, fairly strong em",Q1603-BX366,2.5476,,,,,,,,,,,
Q1603-BX379,4682266600.0,37.0,241.23395,38.2054,899.85,1091.49,BX379,Q1603,24.11,0.41,1.0,yes,-2.0,2.1761,2.1768,GAL,"LM1; zneb mosfire; nz; m13 has correct ID; add'l abs poss z=1.891,1.964",Q1603-BX379,2.1768,,,,,,,,,,,
Q1603-BX386,9143423000.0,14.0,241.27088,38.21845,1120.94,1585.89,BX386,Q1603,23.42,0.26,0.55,yes,-2.0,-2.0,1.5404,GAL,zneb wblob_H 9/15; nz; m5; removed uncertain z,Q1603-BX386,1.5404,,,,,,,,,,,
Q1603-BX388,3461158400.0,10.0,241.23028,38.23506,1404.06,1042.92,BX388,Q1603,23.89,0.11,0.34,yes,-2.0,1.773,-1.0,GAL,nz;  m4[ap1] prob corr,Q1603-BX388,1.773,,,,,,,,,,,
Q1603-BX389,19504826000.0,7.0,241.23122,38.19702,757.48,1054.8,BX389,Q1603,24.78,0.53,0.89,yes,-2.0,2.4265,2.4266,GAL,LM1; nz; m2+m12,Q1603-BX389,2.4266,,,,,,,,,,,
Q1603-BX393,2054427800.0,6.0,241.30101,38.22171,1175.91,1989.08,BX393,Q1603,24.47,0.12,0.45,yes,-2.0,1.692,-1.0,GAL,m11,Q1603-BX393,1.692,,,,,,,,,,,
Q1603-BX40,4765602800.0,9.0,241.17028,38.17099,316.69,238.35,BX40,Q1603,23.94,0.13,0.4,yes,1.841,1.835,-1.0,GAL,,Q1603-BX40,1.835,,,,,,,,,,,
Q1603-BX47,3600550700.0,14.0,241.17373,38.18513,556.92,284.95,BX47,Q1603,24.27,0.2,0.73,yes,2.179,2.175,-1.0,GAL,nz;  m1; prob. double,Q1603-BX47,2.175,,,,,,,,,,,
Q1603-BX5,39867625000.0,15.0,241.15825,38.17618,405.29,77.43,BX5,Q1603,24.37,0.55,1.5,yes,-2.0,2.385,-1.0,GAL,m11; strong abs,Q1603-BX5,2.385,,,,,,,,,,,
Q1603-BX55,2763091700.0,43.0,241.17617,38.19584,738.88,317.92,BX55,Q1603,23.92,0.3,0.85,yes,2.3783,2.371,2.3706,GAL,LM1; nz; m2; zneb mosfire 6/13 sg1,Q1603-BX55,2.3706,,,,,,,,,,,
Q1603-BX56,3206219000.0,10.0,241.17552,38.21125,1000.82,309.66,BX56,Q1603,25.01,0.39,0.99,yes,-2.0,2.4104,-1.0,GAL,nz;  m13,Q1603-BX56,2.4104,,,,,,,,,,,
Q1603-BX58,18529284000.0,36.0,241.178,38.22551,1243.12,343.25,BX58,Q1603,23.4,0.35,1.25,yes,-2.0,2.41,-1.0,GAL,nz;  on m1/BX62 slit [ap2],Q1603-BX58,2.41,,,,,,,,,,,
Q1603-BX59,1106490600.0,17.0,241.17762,38.16753,257.65,336.53,BX59,Q1603,24.85,0.24,1.2,yes,2.3432,2.3399,-1.0,GAL,LM1,Q1603-BX59,2.3399,,,,,,,,,,,
Q1603-BX60,6757957100.0,42.0,241.18054,38.22005,1150.24,377.08,BX60,Q1603,23.36,0.24,0.71,yes,-2.0,1.6964,-1.0,GAL,"m2+m4[ap2], [ap1] could be z=1.444",Q1603-BX60,1.6964,,,,,,,,,,,
Q1603-BX62,783469700.0,15.0,241.1785,38.22543,1241.75,349.94,BX62,Q1603,24.28,0.16,0.45,yes,-2.0,1.67,-1.0,GAL,,Q1603-BX62,1.67,,,,,,,,,,,
Q1603-BX68,5722687000.0,5.0,241.18294,38.16714,250.86,407.76,BX68,Q1603,24.47,0.23,0.74,yes,-2.0,2.1198,-1.0,GAL,LM1,Q1603-BX68,2.1198,,,,,,,,,,,
Q1603-BX69,673399230.0,10.0,241.18296,38.23275,1366.03,409.81,BX69,Q1603,24.76,0.09,0.67,yes,-2.0,1.863,-1.0,GAL,"nz;  m4[ap1], extra abs; [ap2] could be 2.082",Q1603-BX69,1.863,,,,,,,,,,,
Q1603-BX78,9999136800.0,5.0,241.18724,38.18989,637.42,465.94,BX78,Q1603,25.23,0.15,1.01,yes,2.576,2.5622,-1.0,GAL,N7;  not 100%,Q1603-BX78,2.5622,,,,,,,,,,,
Q1603-BX83,3202626300.0,5.0,241.19006,38.17881,449.01,503.4,BX83,Q1603,25.04,0.15,0.36,yes,-2.0,2.111,-1.0,GAL,nz;  m11; z not precise,Q1603-BX83,2.111,,,,,,,,,,,
Q1603-BX88,78060634000.0,24.0,241.19505,38.19463,717.76,570.6,BX88,Q1603,23.97,0.34,0.86,yes,-2.0,1.9492,-1.0,GAL,LM1,Q1603-BX88,1.9492,,,,,,,,,,,
Q1603-BX9,7394362900.0,23.0,241.16129,38.2117,1008.92,119.24,BX9,Q1603,24.09,0.45,1.25,yes,-2.0,2.406,-1.0,GAL,m1[ap1],Q1603-BX9,2.406,,,,,,,,,,,
Q1603-BX94,1507045000.0,18.0,241.19516,38.16364,191.02,571.3,BX94,Q1603,24.37,0.25,1.2,yes,2.5386,-2.0,2.5356,GAL,zneb msfr wblob_H 9/15,Q1603-BX94,2.5356,,,,,,,,,,,
Q1603-BX97,26184569000.0,32.0,241.19649,38.16775,260.85,589.22,BX97,Q1603,23.45,0.27,1.04,yes,-2.0,1.9729,-1.0,GAL,nz;  m11; strong abs,Q1603-BX97,1.9729,,,,,,,,,,,
Q1603-C16,37336494000.0,29.0,241.19102,38.22893,1300.87,517.54,C16,Q1603,24.43,1.04,2.77,yes,3.038,3.032,-1.0,GAL,"nz;  m1; has extra em, if Lya z=1.923",Q1603-C16,3.032,,,,,,,,,,,
Q1603-C18,3641626400.0,14.0,241.20018,38.18464,547.82,639.03,C18,Q1603,25.42,0.75,2.59,yes,-1.0,-1.0,3.1204,GAL,"z    is zneb, mosfire summer 2012",Q1603-C18,3.1204,,,,,,,,,,,
Q1603-C20,1713956700.0,21.0,241.22609,38.20183,839.35,986.23,C20,Q1603,24.51,0.93,3.02,yes,-2.0,2.947,-1.0,GAL,"m5,m11,m13; from m11+m13, add'l abs z=2.630,2.922,2.779",Q1603-C20,2.947,,,,,,,,,,,
Q1603-C26,21945629000.0,21.0,241.28076,38.19978,803.45,1717.93,C26,Q1603,23.31,1.03,2.82,yes,2.9226,-2.0,-1.0,GAL,nz;  m4,Q1603-C26,2.9226,,,,,,,,,,,
Q1603-C30,2092807700.0,8.0,241.26922,38.18357,528.12,1563.28,C30,Q1603,24.71,0.6,3.25,yes,-1.0,-1.0,-2.0,---,"zneb=3.5052 removed 12/14/21; mosfire, not yet 100% secure, O2 only",Q1603-C30,,,,,,,,,,,,
Q1603-C35,595789440.0,11.0,241.29965,38.17596,398.32,1970.62,C35,Q1603,25.34,0.88,2.58,yes,-2.0,3.1,-1.0,GAL,m12,Q1603-C35,3.1,,,,,,,,,,,
Q1603-D26,1917152000.0,7.0,241.17237,38.18317,523.64,266.69,D26,Q1603,25.41,0.57,2.79,yes,2.5542,-2.0,-1.0,GAL,"N5,  added 7/30/20",Q1603-D26,2.5542,,,,,,,,,,,
Q1603-D29,22187352000.0,22.0,241.18433,38.22483,1231.38,427.92,D29,Q1603,24.08,0.59,2.19,yes,-2.0,2.639,-1.0,GAL,nz;  m2; has v wk Lya em.,Q1603-D29,2.639,,,,,,,,,,,
Q1603-D32,9314493400.0,5.0,241.1946,38.23589,1419.07,565.61,D32,Q1603,24.58,0.38,2.28,yes,2.832,2.824,-1.0,GAL,nz;  m12,Q1603-D32,2.824,,,,,,,,,,,
Q1603-D33,13336304000.0,42.0,241.19888,38.16238,169.51,621.09,D33,Q1603,24.06,0.73,2.68,yes,2.868,2.864,-1.0,GAL,nz;  m8; double abs lines,Q1603-D33,2.864,,,,,,,,,,,
Q1603-D34,2442531300.0,9.0,241.20252,38.211,995.8,670.98,D34,Q1603,24.92,0.51,2.35,yes,-2.0,2.638,-1.0,GAL,nz;  m12[ap1],Q1603-D34,2.638,,,,,,,,,,,
Q1603-D48,9457224700.0,18.0,241.28308,38.2218,1177.69,1749.17,D48,Q1603,23.79,0.56,2.39,yes,-2.0,2.96,-1.0,GAL,nz;  m2,Q1603-D48,2.96,,,,,,,,,,,
Q1603-D51,1699895900.0,16.0,241.2571,38.23949,1478.8,1401.78,D51,Q1603,24.38,0.21,1.86,yes,-2.0,2.752,-1.0,GAL,nz;  m13,Q1603-D51,2.752,,,,,,,,,,,
Q1603-D52,2491039500.0,3.0,241.24905,38.24038,1494.09,1294.11,D52,Q1603,24.97,0.25,2.48,yes,3.1604,-2.0,-1.0,GAL,"nz;  m11; strong em, wk abs",Q1603-D52,3.1604,,,,,,,,,,,
Q1603-D53,6442917900.0,25.0,241.24981,38.16427,200.43,1303.14,D53,Q1603,24.12,0.52,2.08,yes,-2.0,2.6633,-1.0,GAL,nz;  m4; v. strong abs,Q1603-D53,2.6633,,,,,,,,,,,
Q1603-MD14,23926620000.0,11.0,241.17082,38.22545,1242.32,247.18,MD14,Q1603,25.22,0.61,1.81,yes,2.918,-2.0,-1.0,GAL,"not  100%, from N5",Q1603-MD14,2.918,,,,,,,,,,,
Q1603-MD16,13890380000.0,43.0,241.17969,38.19819,778.72,365.1,MD16,Q1603,24.15,0.68,2.01,yes,-2.0,2.544,2.5476,GAL,"zneb mosfire; nz; m2, f1; has xtra lines",Q1603-MD16,2.5476,,,,,,,,,,,
Q1603-MD17,10705395000.0,21.0,241.17952,38.2167,1093.33,363.34,MD17,Q1603,24.35,0.48,1.52,yes,-2.0,2.411,-1.0,GAL,nz;  m8,Q1603-MD17,2.411,,,,,,,,,,,
Q1603-MD21,8849811500.0,44.0,241.18197,38.20901,962.55,395.91,MD21,Q1603,24.86,0.72,1.76,yes,-2.0,2.549,-1.0,GAL,nz;  m1+m5,Q1603-MD21,2.549,,,,,,,,,,,
Q1603-MD26,7215706600.0,72.0,241.19359,38.19853,784.09,551.16,MD26,Q1603,23.96,0.57,1.63,yes,-2.0,2.549,2.5511,GAL,zneb mosfire; nz; m5+m8,Q1603-MD26,2.5511,,,,,,,,,,,
Q1603-MD27,4553354800.0,36.0,241.20093,38.15293,8.83,648.32,MD27,Q1603,23.82,0.33,1.75,yes,2.643,2.643,-1.0,GAL,m5,Q1603-MD27,2.643,,,,,,,,,,,
Q1603-MD31,46252761000.0,23.0,241.20437,38.20758,937.62,695.66,MD31,Q1603,24.43,0.59,2.03,yes,2.643,2.633,-1.0,GAL,nz;  m4; wk em.,Q1603-MD31,2.633,,,,,,,,,,,
Q1603-MD38,11727126000.0,14.0,241.21623,38.21108,996.81,854.46,MD38,Q1603,24.14,0.63,1.88,yes,-2.0,2.716,-1.0,GAL,extra abs z=2.065,Q1603-MD38,2.716,,,,,,,,,,,
Q1603-MD40,4187196700.0,6.0,241.22053,38.1721,334.16,911.21,MD40,Q1603,25.37,0.01,1.27,yes,2.5857,-2.0,-1.0,GAL,N1[ap1]; same as NB557 in new list; NB0365 in old,Q1603-MD40,2.5857,,,,,,,,,,,
Q1603-MD42,3595516200.0,18.0,241.22425,38.18694,586.31,961.31,MD42,Q1603,24.24,0.31,1.48,yes,-2.0,2.383,2.3806,GAL,"nz;  m2; blend w/large gal; also m5,m11- z from m11",Q1603-MD42,2.3806,,,,,,,,,,,
Q1603-MD45,12685606000.0,20.0,241.22747,38.22858,1293.99,1005.21,MD45,Q1603,24.31,0.56,1.67,yes,-2.0,2.384,2.3858,GAL,nz;m7+ m11; noisy but secure,Q1603-MD45,2.3858,,,,,,,,,,,
Q1603-MD46,18297575000.0,9.0,241.2272,38.20014,810.6,1001.05,MD46,Q1603,24.16,0.31,1.5,yes,2.6454,2.635,-1.0,GAL,"on   N5 as NB2182; m4,m8,m12; nice spec; xtra abs",Q1603-MD46,2.635,,,,,,,,,,,
Q1603-MD49,5968710700.0,18.0,241.2981,38.18213,503.21,1949.91,MD49,Q1603,24.43,0.54,1.97,yes,-2.0,2.624,-1.0,GAL,m4;  strong abs,Q1603-MD49,2.624,,,,,,,,,,,
Q1603-MD50,16964326000.0,42.0,241.2907,38.23679,1432.36,1851.24,MD50,Q1603,23.78,0.23,1.29,yes,-2.0,2.431,2.4328,GAL,LM1; zneb mosfire; m13,Q1603-MD50,2.4328,,,,,,,,,,,
Q1603-MD55,5090137100.0,20.0,241.28641,38.17824,437.25,1793.37,MD55,Q1603,24.43,0.64,1.92,yes,-2.0,2.6497,-1.0,GAL,nz;  m4; strong abs,Q1603-MD55,2.6497,,,,,,,,,,,
Q1603-MD58,13569739000.0,8.0,241.27981,38.19875,785.96,1705.2,MD58,Q1603,23.74,0.69,1.88,yes,2.9234,-2.0,-1.0,GAL,"LM1; nz; m5+m8, obs obj is v.faint",Q1603-MD58,2.9234,,,,,,,,,,,
Q1603-MD63,1149002500.0,18.0,241.2732,38.16153,153.44,1616.33,MD63,Q1603,24.83,0.54,1.94,yes,2.6377,2.6287,-1.0,GAL,"N7,  added 7/30/20",Q1603-MD63,2.6287,,,,,,,,,,,
Q1603-MD66,3247554800.0,64.0,241.27674,38.15284,5.67,1663.65,MD66,Q1603,24.37,0.7,1.73,yes,-2.0,2.632,-1.0,GAL,m12,Q1603-MD66,2.632,,,,,,,,,,,
Q1603-MD67,6377035300.0,20.0,241.2752,38.241,1504.15,1643.93,MD67,Q1603,24.67,0.47,1.62,yes,-2.0,2.5491,2.5497,GAL,"LM1; N5- has em line at 4214; zneb mosfire,2014; m5",Q1603-MD67,2.5497,,,,,,,,,,,
Q1603-MD74,922010940.0,18.0,241.26431,38.17544,390.02,1497.45,MD74,Q1603,24.84,0.33,1.35,yes,-1.0,-1.0,2.5495,GAL,"zneb mosfire, sg1H",Q1603-MD74,2.5495,,,,,,,,,,,
Q1603-MD80,3056946200.0,38.0,241.24542,38.17115,317.46,1244.46,MD80,Q1603,23.84,0.61,1.68,yes,-2.0,2.647,-1.0,GAL,nz;  m4; also strong abs at z~2.412,Q1603-MD80,2.647,,,,,,,,,,,
Q1603-MD85,16036938000.0,20.0,241.23748,38.21465,1056.99,1138.89,MD85,Q1603,23.79,0.2,1.32,yes,-2.0,2.452,2.4507,GAL,nz;  m5,Q1603-MD85,2.4507,,,,,,,,,,,
Q1603-MD9,13000089000.0,25.0,241.15983,38.19853,785.12,99.29,MD9,Q1603,24.43,0.45,1.53,yes,2.542,2.539,2.5416,GAL,"zneb as NB2242 on nb1_K; N1[ap1];NB2242 on new list; m8,m2",Q1603-MD9,2.5416,,,,,,,,,,,
Q1603-NB0557,3062927900.0,7.0,241.220459,38.172089,334.07,911.08,NB0557,Q1603,25.23,0.04,1.19,yes,2.5857,-2.0,-2.0,GAL,"nb1H_H,K; =oNB0365, on N1[ap1], N5",Q1603-NB0557,2.5857,,,,,,,,,,,
Q1603-NB0665,922010940.0,18.0,241.264236,38.175354,390.03,1497.52,NB0665,Q1603,24.84,0.25,1.26,yes,2.5521,-2.0,-1.0,GAL,N7;  double lya,Q1603-NB0665,2.5521,,,,,,,,,,,
Q1603-NB1365,627151100.0,12.0,241.227386,38.233612,1380.22,1006.56,NB1365,Q1603,24.64,0.01,0.97,yes,2.5507,-2.0,2.5491,GAL,N7;nb1H_H,Q1603-NB1365,2.5491,,,,,,,,,,,
Q1603-NB1656,13967850000.0,5.0,241.299835,38.22451,1221.84,1974.07,NB1656,Q1603,25.88,0.88,0.95,yes,2.5042,-2.0,-1.0,GAL,N7,Q1603-NB1656,2.5042,,,,,,,,,,,
Q1603-NB1700,60684820000.0,24.0,241.23999,38.206841,924.56,1171.38,NB1700,Q1603,24.59,0.27,0.65,yes,2.5428,-2.0,2.5447,GAL,O3   H nb1H_H v. broad O3 line; oNB1184 (N1); = BX191,Q1603-NB1700,2.5447,,,,,,,,,,,
Q1603-NB1710,4816273400.0,76.0,241.153793,38.221039,1167.42,21.77,NB1710,Q1603,25.04,0.88,0.83,yes,2.5527,-2.0,2.5496,GAL,N5;  double Lya; lab1_K; NB1710b is z(O3)=3.4244,Q1603-NB1710,2.5496,,,,,,,,,,,
Q1603-NB1723,722502660.0,3.0,241.261673,38.216961,1094.5,1463.52,NB1723,Q1603,25.98,0.34,1.02,yes,2.5544,2.5518,-2.0,GAL,"Lya  em, SiII abs",Q1603-NB1723,2.5518,,,,,,,,,,,
Q1603-NB1723,722502660.0,3.0,241.261597,38.216885,1094.5,1463.52,NB1723,Q1603,25.98,0.34,1.02,yes,2.5544,-2.0,-1.0,GAL,N7,Q1603-NB1723,2.5544,,,,,,,,,,,
Q1603-NB1833,4007914800.0,1.0,241.264435,38.213226,1031.66,1500.99,NB1833,Q1603,26.45,0.74,0.17,yes,2.5544,-2.0,-1.0,GAL,N7;  double Lya,Q1603-NB1833,2.5544,,,,,,,,,,,
Q1603-NB1962,624592450.0,6.0,241.203232,38.208065,946.74,680.72,NB1962,Q1603,25.46,0.1,1.84,yes,2.5547,-2.0,2.5514,GAL,2.5513 O3 H ;N7 double Lya; oNB1212; nb1H_K,Q1603-NB1962,2.5514,,,,,,,,,,,
Q1603-NB2080,3113583600.0,15.0,241.209564,38.204594,886.47,764.97,NB2080,Q1603,23.46,0.72,1.43,yes,2.5581,-2.0,-1.0,GAL,N5;  = BX127,Q1603-NB2080,2.5581,,,,,,,,,,,
Q1603-NB2242,12993285000.0,25.0,241.159683,38.198547,785.21,99.26,NB2242,Q1603,24.44,0.38,1.57,yes,2.542,-2.0,2.5416,GAL,oNB1326 on N1[ap1]; =MD9,Q1603-NB2242,2.5416,,,,,,,,,,,
Q1603-NB2263,474283010.0,9.0,241.232117,38.195213,728.25,1068.19,NB2263,Q1603,25.17,0.04,1.19,yes,2.5476,-2.0,-1.0,GAL,oNB1402 (on N1); =BX366,Q1603-NB2263,2.5476,,,,,,,,,,,
Q1603-NB2331,165507440.0,3.0,241.249054,38.193718,701.28,1292.07,NB2331,Q1603,25.32,0.18,1.23,yes,2.5519,-2.0,-2.0,GAL,"N5,  spec has 2 strong em lines, weaker is target; other probably [OII] at z=0.205; nb1H_K,H,oNB1431",Q1603-NB2331,2.5519,,,,,,,,,,,
Q1603-NB2492,969352770.0,7.0,241.286346,38.225826,1246.32,1792.86,NB2492,Q1603,25.12,-0.02,1.14,yes,2.5525,-2.0,-1.0,GAL,"N7;  double lya, blue comp. much weaker; v. close to old NB1502=MD56",Q1603-NB2492,2.5525,,,,,,,,,,,
Q1603-Q1603,5113992200000.0,64381.0,241.23083,38.20049,816.46,1049.65,Q1603,Q1603,15.93,0.18,0.63,yes,2.542,2.542,-1.0,QSO,central QSO,Q1603-Q1603,2.542,,,,,,,,,,,
Q1603-RK105,100198690000.0,25.0,241.22503,38.20487,891.04,972.1,RK105,Q1603,23.95,0.96,0.87,yes,-1.0,-1.0,1.4382,AGN,[RK=5.16; zneb mosfire sg1H ],Q1603-RK105,1.4382,,,,,,,,,,,
Q1603-RK112,23326689000.0,5.0,241.21014,38.19139,662.29,772.52,RK112,Q1603,25.07,0.65,0.73,yes,-1.0,-1.0,1.5339,AGN,"zneb mosfire 2014aug, serendip on slit for fBX106, Q1603-fBX106b_H_80_7.fits [RK=4.70; sg1H; fm1]",Q1603-RK112,1.5339,,,,,,,,,,,
Q1603-RK113,19871191000.0,12.0,241.18948,38.17972,464.5,495.66,RK113,Q1603,24.47,0.97,1.73,yes,-1.0,-1.0,1.4369,GAL,[RK=4.66; zneb mosfire sg1H 6/13 ],Q1603-RK113,1.4369,,,,,,,,,,,
Q1603-RK119,11641509000.0,7.0,241.21796,38.19741,764.42,877.32,RK119,Q1603,24.5,0.54,0.55,yes,-1.0,-1.0,1.5975,GAL,[RK=4.04; zneb mosfire 6/13 sg1H ],Q1603-RK119,1.5975,,,,,,,,,,,
Q1603-RK125,7365654000.0,3.0,241.24669,38.17524,386.95,1261.53,RK125,Q1603,25.17,0.5,0.48,yes,-1.0,-1.0,1.7016,GAL,[RK=3.89; zneb mosfire 6/13 sg1H ],Q1603-RK125,1.7016,,,,,,,,,,,
Q1603-fBX106,2570010100.0,2.0,241.207108,38.19051,647.24,731.91,fBX106,Q1603,26.22,0.26,0.73,yes,-2.0,2.118,2.2309,GAL,zneb wblob_H 9/15+fm1; note LRIS wrong,Q1603-fBX106,2.2309,,,,,,,,,,,
Q1603-fBX131,262722620.0,1.0,241.219284,38.20084,822.7,895.0,fBX131,Q1603,99.0,9.0,9.0,n/a,-1.0,-1.0,1.598,GAL,,Q1603-fBX131,1.598,,,,,,,,,,,
Q1603-fBX136,92047528.0,0.0,241.222229,38.20335,865.34,934.65,fBX136,Q1603,99.0,9.0,9.0,n/a,-1.0,-1.0,1.5101,GAL,,Q1603-fBX136,1.5101,,,,,,,,,,,
Q1603-fBX173,2821149400.0,7.0,241.2995,38.20787,940.81,1968.82,fBX173,Q1603,25.41,0.25,1.24,yes,-1.0,-1.0,2.4372,GAL,,Q1603-fBX173,2.4372,,,,,,,,,,,
Q1603-fBX205,2503718700.0,3.0,241.288452,38.199631,800.87,1820.95,fBX205,Q1603,25.61,0.2,0.6,yes,2.285,-2.0,2.2814,GAL,[ap2]; not sure of [ap1],Q1603-fBX205,2.2814,,,,,,,,,,,
Q1603-fBX262,1073449900.0,2.0,241.257675,38.235168,1405.24,1409.48,fBX262,Q1603,25.62,0.04,0.43,yes,-1.0,-1.0,2.3288,GAL,,Q1603-fBX262,2.3288,,,,,,,,,,,
Q1603-fBX274,247390930.0,4.0,241.25531,38.222881,1196.6,1377.77,fBX274,Q1603,25.72,0.12,0.58,yes,-1.0,-1.0,2.2745,GAL,,Q1603-fBX274,2.2745,,,,,,,,,,,
Q1603-fBX285,1541870300.0,6.0,241.248596,38.208752,956.59,1287.45,fBX285,Q1603,25.47,0.5,1.01,yes,2.056,2.05,1.9573,GAL,,Q1603-fBX285,1.9573,,,,,,,,,,,
Q1603-fBX294,1120157400.0,2.0,241.244415,38.207371,933.11,1231.39,fBX294,Q1603,25.85,0.07,0.3,yes,2.527,-2.0,-2.0,GAL,,Q1603-fBX294,2.527,,,,,,,,,,,
Q1603-fBX295,678572030.0,2.0,241.243134,38.181759,497.74,1213.81,fBX295,Q1603,25.79,0.21,0.42,yes,-1.0,-1.0,2.1208,GAL,zneb msfr wblob_H 9/15; fm1,Q1603-fBX295,2.1208,,,,,,,,,,,
Q1603-fBX306,294512510.0,5.0,241.237,38.209251,965.49,1132.74,fBX306,Q1603,25.57,0.3,0.72,yes,-1.0,-1.0,2.5388,GAL,zneb msfr wblob_H 9/15,Q1603-fBX306,2.5388,,,,,,,,,,,
Q1603-fBX54,788389950.0,7.0,241.184723,38.176842,415.77,431.77,fBX54,Q1603,25.58,0.48,1.27,yes,-1.0,-1.0,2.4782,GAL,zneb msfr wblob_H 9/15,Q1603-fBX54,2.4782,,,,,,,,,,,
Q1603-fBX89,2767305700.0,0.0,241.199814,38.196892,756.12,634.55,fBX89,Q1603,26.16,0.06,0.19,yes,-1.0,-1.0,1.5846,GAL,,Q1603-fBX89,1.5846,,,,,,,,,,,
Q1603-D37,18307803000.0,14.0,241.23919,38.17457,375.72,1161.1,D37,Q1603,24.5,0.45,2.1,yes,-1.0,-1.0,2.5171,GAL,"sg2_H,sg2b_H,zneb from sg2_K",Q1603-D37,2.5171,,,,,,,,,,,
Q1603-D38,25090542000.0,9.0,241.23199,38.18923,625.05,1064.97,D38,Q1603,25.39,0.66,2.43,yes,-1.0,-1.0,2.2726,GAL,"sg2_H,sg2b_H;,zneb from sg2_K; strong broadish Ha+N2",Q1603-D38,2.2726,,,,,,,,,,,
Q1603-BX168,812808510.0,8.0,241.22574,38.23672,1432.38,982.22,BX168,Q1603,25.39,0.33,0.75,yes,-1.0,-1.0,1.977,GAL,"single line nebz, assumed 5008; sg2_H;,sg2b_H;sg2_K Ha, N2 is off spectrum",Q1603-BX168,1.977,,,,,,,,,,,
Q1603-BX219,2440088600.0,6.0,241.2875,38.19044,644.6,1808.06,BX219,Q1603,24.44,0.25,0.51,yes,-2.0,-2.0,1.5858,GAL,"sg2_H,sg2b_H,sg2_K; m8[ap2]; ap1 is z=0.471",Q1603-BX219,1.5858,,,,,,,,,,,
Q1603-BX345,5956201000.0,47.0,241.24585,38.21996,1147.07,1250.98,BX345,Q1603,24.14,0.27,0.9,yes,-2.0,1.839,-1.0,GAL,"nz;  m8,m11[ap2]; z from m11, blend w/BX347",Q1603-BX345,1.839,,,,,,,,,,,
Q1603-BX377,3088308500.0,7.0,241.23281,38.20789,942.2,1076.28,BX377,Q1603,24.56,0.34,0.54,yes,-2.0,1.596,-1.0,GAL,m12; has narrow HeII em,Q1603-BX377,1.596,,,,,,,,,,,
Q1603-RK107,61677531000.0,15.0,241.21863,38.2202,1151.76,886.76,RK107,Q1603,24.42,0.9,0.82,yes,-1.0,-1.0,1.5726,GAL,"sg2_H,sg2b_H;,sg2_K [RK=4.86 ]",Q1603-RK107,1.5726,,,,,,,,,,,
Q1603-RK116,5655796200.0,3.0,241.21339,38.20878,957.79,816.4,RK116,Q1603,25.46,0.71,0.62,yes,-1.0,-1.0,1.5213,GAL,"sg2_H,sg2b_H;,sg2_K [RK=4.30 ]",Q1603-RK116,1.5213,,,,,,,,,,,
Q1603-RK117,24694721000.0,6.0,241.26285,38.16164,155.48,1477.73,RK117,Q1603,24.56,0.6,0.7,yes,-1.0,-1.0,1.4685,GAL,"sg2_H,sg2b_H;,sg2_K [RK=4.24 ]",Q1603-RK117,1.4685,,,,,,,,,,,
